videoId,video_title,channel_name,description,text,author_name,likeCount,teks_bersih,teks_bersih_lower,hashtags
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com","Ni mobil cocok ny emng buat ojol, klo buat keluarga kureng bgt aplgi jarak jauh",@muhamadhikam9629,0,"Ni mobil cocok ny emng buat ojol, klo buat keluarga kureng bgt aplgi jarak jauh","ni mobil cocok ny emng buat ojol, klo buat keluarga kureng bgt aplgi jarak jauh",
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com","Meski demikian, ditempat saya rata rata nih mahkluk, jadi tunggangannya para bos bos dan juragan speed boat🤣 bahkan bos saya sendiri yang usahanya gede pun pakai mobil ini untuk keluarga dan harian",@thegreatyelistratova6952,0,"Meski demikian, ditempat saya rata rata nih mahkluk, jadi tunggangannya para bos bos dan juragan speed boat bahkan bos saya sendiri yang usahanya gede pun pakai mobil ini untuk keluarga dan harian","meski demikian, ditempat saya rata rata nih mahkluk, jadi tunggangannya para bos bos dan juragan speed boat bahkan bos saya sendiri yang usahanya gede pun pakai mobil ini untuk keluarga dan harian",
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com","*Tapi Mending Xenia sih, meski varian paling rendah*",@MalumTheLabrador,0,"*Tapi Mending Xenia sih, meski varian paling rendah*","*tapi mending xenia sih, meski varian paling rendah*",
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com","Mesin kecil dibikin 7 seater, ya kagak lari... 😂",@yanker0901,1,"Mesin kecil dibikin 7 seater, ya kagak lari... ","mesin kecil dibikin 7 seater, ya kagak lari... ",
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com",Sudah berdasarkan riset  dari kebutuhan dan kemampuan orang indonesia.. Dan Calya atau Sigra sama sama tidak ada yg lebih mengerikan.. Kualitas tidak usah di bandingkan karena kualitas sama... Beda fitur dan mesin di beberapa tipe..,@ekoyudisetiawan6471,0,Sudah berdasarkan riset  dari kebutuhan dan kemampuan orang indonesia.. Dan Calya atau Sigra sama sama tidak ada yg lebih mengerikan.. Kualitas tidak usah di bandingkan karena kualitas sama... Beda fitur dan mesin di beberapa tipe..,sudah berdasarkan riset  dari kebutuhan dan kemampuan orang indonesia.. dan calya atau sigra sama sama tidak ada yg lebih mengerikan.. kualitas tidak usah di bandingkan karena kualitas sama... beda fitur dan mesin di beberapa tipe..,
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com",Kalo semisal rwd sih pasti bakal lebih laku keras,@noneks2310,1,Kalo semisal rwd sih pasti bakal lebih laku keras,kalo semisal rwd sih pasti bakal lebih laku keras,
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com","Masih kecil takut mobil model jeep dan rx king dikira mau diculik, setelah besar berdoa gak ketemu sama sigra karna bw mblnya ugal2nya😅",@hadisubroto7299,1,"Masih kecil takut mobil model jeep dan rx king dikira mau diculik, setelah besar berdoa gak ketemu sama sigra karna bw mblnya ugal2nya","masih kecil takut mobil model jeep dan rx king dikira mau diculik, setelah besar berdoa gak ketemu sama sigra karna bw mblnya ugal2nya",
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com","Beberapa kali nemuin drivernya kalo mengemudi gak pake otak. Gak semuanya, tapi kebanyakan.",@AhmadFatoni-sw2vn,1,"Beberapa kali nemuin drivernya kalo mengemudi gak pake otak. Gak semuanya, tapi kebanyakan.","beberapa kali nemuin drivernya kalo mengemudi gak pake otak. gak semuanya, tapi kebanyakan.",
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com",Sebenernya mobil gede kyk pajero fortuner juga meresahkan cuma populasi gk sebanyak sigra sih,@hafidzrizal9594,0,Sebenernya mobil gede kyk pajero fortuner juga meresahkan cuma populasi gk sebanyak sigra sih,sebenernya mobil gede kyk pajero fortuner juga meresahkan cuma populasi gk sebanyak sigra sih,
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com","Semurah murahnya calya sigra gak semua orang Indonesia bisa beli, biasanya kalo yang bisa beli emang kebanyakan pengguna motor yang baru pindah ke mobil jadi cara pake mobilnya ngaco, gua juga bingung ama orang Indonesia LCGC dinilai rendah banget padahal LCGC jelas lebih baik daripada motor bahkan motor mahal sekalipun, ya karena ini mobil real mobil, tapi ya orang Indonesia LCGC udah bener bener rendah banget di penilaian mereka, padahal LCGC ya tidak seburuk itu dan yang jelas lebih aman daripada motor 🗿",@kulo_apip,0,"Semurah murahnya calya sigra gak semua orang Indonesia bisa beli, biasanya kalo yang bisa beli emang kebanyakan pengguna motor yang baru pindah ke mobil jadi cara pake mobilnya ngaco, gua juga bingung ama orang Indonesia LCGC dinilai rendah banget padahal LCGC jelas lebih baik daripada motor bahkan motor mahal sekalipun, ya karena ini mobil real mobil, tapi ya orang Indonesia LCGC udah bener bener rendah banget di penilaian mereka, padahal LCGC ya tidak seburuk itu dan yang jelas lebih aman daripada motor ","semurah murahnya calya sigra gak semua orang indonesia bisa beli, biasanya kalo yang bisa beli emang kebanyakan pengguna motor yang baru pindah ke mobil jadi cara pake mobilnya ngaco, gua juga bingung ama orang indonesia lcgc dinilai rendah banget padahal lcgc jelas lebih baik daripada motor bahkan motor mahal sekalipun, ya karena ini mobil real mobil, tapi ya orang indonesia lcgc udah bener bener rendah banget di penilaian mereka, padahal lcgc ya tidak seburuk itu dan yang jelas lebih aman daripada motor ",
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com","Membenci calsig sama kayak membenci fortuner pajero, supirnya ugal",@rifkiadnan743,0,"Membenci calsig sama kayak membenci fortuner pajero, supirnya ugal","membenci calsig sama kayak membenci fortuner pajero, supirnya ugal",
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com","Hehe...
Pengguna motuba civic fd menyimak 😅",@gudangmusicproject3709,0,"Hehe...
Pengguna motuba civic fd menyimak ","hehe...
pengguna motuba civic fd menyimak ",
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com","Layak dihujat.
Yg beli biasanya org bego yg blm siap mental masih panasan...
Identik tipikal OKB.
🤣🤣🤣🤣",@DarelanoNovandra,0,"Layak dihujat.
Yg beli biasanya org bego yg blm siap mental masih panasan...
Identik tipikal OKB.
","layak dihujat.
yg beli biasanya org bego yg blm siap mental masih panasan...
identik tipikal okb.
",
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com",Gw pernah mikir Calya Sigra itu sama. Ternyata pas naik beda. Sigra senderan di tengah cuma 2 kaya Xenia lawas. Terus buat setel musik Sigra cempreng banget suaranya. Kalo Calya suaranya masih bisa diakalin.,@haikunt,0,Gw pernah mikir Calya Sigra itu sama. Ternyata pas naik beda. Sigra senderan di tengah cuma 2 kaya Xenia lawas. Terus buat setel musik Sigra cempreng banget suaranya. Kalo Calya suaranya masih bisa diakalin.,gw pernah mikir calya sigra itu sama. ternyata pas naik beda. sigra senderan di tengah cuma 2 kaya xenia lawas. terus buat setel musik sigra cempreng banget suaranya. kalo calya suaranya masih bisa diakalin.,
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com","Mau tanya, apakah sigra sekelas mobilio",@bmwmotorrad3632,0,"Mau tanya, apakah sigra sekelas mobilio","mau tanya, apakah sigra sekelas mobilio",
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com","Gimana gak dihujat, bentuk lucu dan aneh 😂",@supriono9942,1,"Gimana gak dihujat, bentuk lucu dan aneh ","gimana gak dihujat, bentuk lucu dan aneh ",
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com","LCGC dihujat oleh tukang review mobil, tapi faktanya laris manis, selalu masuk lima besar mobil laris. 
Sama dgn Rush Terios, selalu dihujat tapi faktanya laris manis. Ini konoha bro.",@Yuli79-e1y,0,"LCGC dihujat oleh tukang review mobil, tapi faktanya laris manis, selalu masuk lima besar mobil laris. 
Sama dgn Rush Terios, selalu dihujat tapi faktanya laris manis. Ini konoha bro.","lcgc dihujat oleh tukang review mobil, tapi faktanya laris manis, selalu masuk lima besar mobil laris. 
sama dgn rush terios, selalu dihujat tapi faktanya laris manis. ini konoha bro.",
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com","Krn drivernya rata"" ngugal ,rata"" buat narik grab gocar maxim",@landingkusuma7680,0,"Krn drivernya rata"" ngugal ,rata"" buat narik grab gocar maxim","krn drivernya rata"" ngugal ,rata"" buat narik grab gocar maxim",
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com","User nya sih..
Real human baru naik kelas.
Aura beat mbremm nya kuat sekali 😂",@caprypermana5808,0,"User nya sih..
Real human baru naik kelas.
Aura beat mbremm nya kuat sekali ","user nya sih..
real human baru naik kelas.
aura beat mbremm nya kuat sekali ",
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com","mobil ini memeng cocok 7penumpang dgn rata² penumpang tinggi 155-165cm, dgn berat badan 40-45kg, mobil dgn irit bbm, kecepatan lumayan, dibawa jarak jauh 500km nonstop masih kuat, lalu memiliki fitur sama dgn mobil mahal yaitu tidak kepanasan & tidak kehujanan",@jonnykafisa3399,0,"mobil ini memeng cocok 7penumpang dgn rata2 penumpang tinggi 155-165cm, dgn berat badan 40-45kg, mobil dgn irit bbm, kecepatan lumayan, dibawa jarak jauh 500km nonstop masih kuat, lalu memiliki fitur sama dgn mobil mahal yaitu tidak kepanasan & tidak kehujanan","mobil ini memeng cocok 7penumpang dgn rata2 penumpang tinggi 155-165cm, dgn berat badan 40-45kg, mobil dgn irit bbm, kecepatan lumayan, dibawa jarak jauh 500km nonstop masih kuat, lalu memiliki fitur sama dgn mobil mahal yaitu tidak kepanasan & tidak kehujanan",
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com",SAMPAH..!,@iso_ae3305,1,SAMPAH..!,sampah..!,
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com",Gerakan nya dijalan seperti Nmax,@martinkhoe,1,Gerakan nya dijalan seperti Nmax,gerakan nya dijalan seperti nmax,
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com",pas 2017 ignis keluar saya ga menyesal beli karena mahalan lcgc tapi kualitas dan fitur bagusan ignis,@faizkhailasitumeangchan6367,1,pas 2017 ignis keluar saya ga menyesal beli karena mahalan lcgc tapi kualitas dan fitur bagusan ignis,pas 2017 ignis keluar saya ga menyesal beli karena mahalan lcgc tapi kualitas dan fitur bagusan ignis,
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com",Orang Indonesia itu banyak gaya banyak gengsi,@maksemi5022,0,Orang Indonesia itu banyak gaya banyak gengsi,orang indonesia itu banyak gaya banyak gengsi,
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com","pas pintunya ditutup, bunyinya cuma ""pileg"",. kayak kaleng khong guan isi rengginang yg isinya remah2 doang",@zakisama7,1,"pas pintunya ditutup, bunyinya cuma ""pileg"",. kayak kaleng khong guan isi rengginang yg isinya remah2 doang","pas pintunya ditutup, bunyinya cuma ""pileg"",. kayak kaleng khong guan isi rengginang yg isinya remah2 doang",
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com","semua ditentukan quantity, jumlah penduduk indonesia didominasi kelas menengah kebawah, mobil murah > pembelinya banyak.. sesimpel itu.. ditujukan buat yg br prtama x beli mbl(makanya banyak lcgc nyetirnya sembarangan, baru bs nyetir,sopir taxol dsb)  jd kualitas gatau nomor berapa..",@imadewerlianta1365,0,"semua ditentukan quantity, jumlah penduduk indonesia didominasi kelas menengah kebawah, mobil murah > pembelinya banyak.. sesimpel itu.. ditujukan buat yg br prtama x beli mbl(makanya banyak lcgc nyetirnya sembarangan, baru bs nyetir,sopir taxol dsb)  jd kualitas gatau nomor berapa..","semua ditentukan quantity, jumlah penduduk indonesia didominasi kelas menengah kebawah, mobil murah > pembelinya banyak.. sesimpel itu.. ditujukan buat yg br prtama x beli mbl(makanya banyak lcgc nyetirnya sembarangan, baru bs nyetir,sopir taxol dsb)  jd kualitas gatau nomor berapa..",
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com",Pengguna banyak yg alay😂,@bimayudha4974,0,Pengguna banyak yg alay,pengguna banyak yg alay,
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com",Min kelemahan bahas xl7... Ertiga ganti skin.. Dan ertiga skin jimmy yg harga goreng,@d3n1.s,0,Min kelemahan bahas xl7... Ertiga ganti skin.. Dan ertiga skin jimmy yg harga goreng,min kelemahan bahas xl7... ertiga ganti skin.. dan ertiga skin jimmy yg harga goreng,
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com","Buktinya mbl ini masih laku dibeli, walaupun dominan prilaku pengemudinya egois, selalu mau menang di jalan raya, macem baru naik kelas bs pya mbl...pdhl cuma mbl LCGC...apa yg di minta konsumen mk produsen kasih produk sesuai kantong mendang mending +62😅😅😅😅",@ricoshe3940,0,"Buktinya mbl ini masih laku dibeli, walaupun dominan prilaku pengemudinya egois, selalu mau menang di jalan raya, macem baru naik kelas bs pya mbl...pdhl cuma mbl LCGC...apa yg di minta konsumen mk produsen kasih produk sesuai kantong mendang mending +62","buktinya mbl ini masih laku dibeli, walaupun dominan prilaku pengemudinya egois, selalu mau menang di jalan raya, macem baru naik kelas bs pya mbl...pdhl cuma mbl lcgc...apa yg di minta konsumen mk produsen kasih produk sesuai kantong mendang mending +62",
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com",Bnyak yg ngatain mobil krupuk juga.,@ariesugianto5285,1,Bnyak yg ngatain mobil krupuk juga.,bnyak yg ngatain mobil krupuk juga.,
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com","Garek golek ngirit apa penak, kalo nyari nyaman harga sigra dah dapat grand innova bensin,",@pakagnesmtk,0,"Garek golek ngirit apa penak, kalo nyari nyaman harga sigra dah dapat grand innova bensin,","garek golek ngirit apa penak, kalo nyari nyaman harga sigra dah dapat grand innova bensin,",
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com","Intinya kalo saling menghargai tidak akan ada hujatan.banyak kok orang yang bisa menafkahi keluarganya dari taxol pake sigra,banyak keluarga kecil yang bahagia bisa bepergian tanpa perlu kawatir kehujanan dan kepanasan membawa anak kecil,banyak mantu yang di banggakan mertuanya,banyak anak yang bangga dengan ayahnya.jangan saling menghujat,kalian akan ngerti jika di posisi mereka terlepas dari sebagian oknum usernya",@Flipflopwonderz,3,"Intinya kalo saling menghargai tidak akan ada hujatan.banyak kok orang yang bisa menafkahi keluarganya dari taxol pake sigra,banyak keluarga kecil yang bahagia bisa bepergian tanpa perlu kawatir kehujanan dan kepanasan membawa anak kecil,banyak mantu yang di banggakan mertuanya,banyak anak yang bangga dengan ayahnya.jangan saling menghujat,kalian akan ngerti jika di posisi mereka terlepas dari sebagian oknum usernya","intinya kalo saling menghargai tidak akan ada hujatan.banyak kok orang yang bisa menafkahi keluarganya dari taxol pake sigra,banyak keluarga kecil yang bahagia bisa bepergian tanpa perlu kawatir kehujanan dan kepanasan membawa anak kecil,banyak mantu yang di banggakan mertuanya,banyak anak yang bangga dengan ayahnya.jangan saling menghujat,kalian akan ngerti jika di posisi mereka terlepas dari sebagian oknum usernya",
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com","bang bahas dong, bagus calya atau avanza old under 2012",@idangmaulana,0,"bang bahas dong, bagus calya atau avanza old under 2012","bang bahas dong, bagus calya atau avanza old under 2012",
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com","1 hal yg busa dibanggakan dari sigra yaitu spionnya, karena bentuk sepionnya sama persis kyk camry, altis, yaris dan vios",@BambangBang-xy4rk,0,"1 hal yg busa dibanggakan dari sigra yaitu spionnya, karena bentuk sepionnya sama persis kyk camry, altis, yaris dan vios","1 hal yg busa dibanggakan dari sigra yaitu spionnya, karena bentuk sepionnya sama persis kyk camry, altis, yaris dan vios",
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com","Yg lebih salah dan perlu perhatian ya usernya alias masyarakat, bahkan sampe yg punya fortuner dll pun msh banyak arogan kan, emg udh rusak sdmnya 😹",@pforpunten3817,1,"Yg lebih salah dan perlu perhatian ya usernya alias masyarakat, bahkan sampe yg punya fortuner dll pun msh banyak arogan kan, emg udh rusak sdmnya ","yg lebih salah dan perlu perhatian ya usernya alias masyarakat, bahkan sampe yg punya fortuner dll pun msh banyak arogan kan, emg udh rusak sdmnya ",
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com",Sigra awal launching 2016 bkn 2016,@MasIluy90,0,Sigra awal launching 2016 bkn 2016,sigra awal launching 2016 bkn 2016,
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com",Apa aku aja yg  mending beli avanza seken,@riogans4426,0,Apa aku aja yg  mending beli avanza seken,apa aku aja yg  mending beli avanza seken,
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com",6:41 kayak pakek air sus:v,@AaAselole,1,6:41 kayak pakek air sus:v,6:41 kayak pakek air sus:v,
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com",dan pelopor lcgc 7 seater dilupakan,@chokeeweebee,0,dan pelopor lcgc 7 seater dilupakan,dan pelopor lcgc 7 seater dilupakan,
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com","LCGC klo dijalan, apalgi calsig kendaraan kematian 😂😂, kenapa ya rata"" yg bawa arogan 😅",@channelku6037,0,"LCGC klo dijalan, apalgi calsig kendaraan kematian , kenapa ya rata"" yg bawa arogan ","lcgc klo dijalan, apalgi calsig kendaraan kematian , kenapa ya rata"" yg bawa arogan ",
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com","Fakta di lapangan soal ketahanan sigra jauh lebih nakal, dibanding mobilio/ brio,  kebanyakan dipinggir jalan sering liat mobil trsbt yang kap mobilnya mangap2😁",@arigumelar5190,0,"Fakta di lapangan soal ketahanan sigra jauh lebih nakal, dibanding mobilio/ brio,  kebanyakan dipinggir jalan sering liat mobil trsbt yang kap mobilnya mangap2","fakta di lapangan soal ketahanan sigra jauh lebih nakal, dibanding mobilio/ brio,  kebanyakan dipinggir jalan sering liat mobil trsbt yang kap mobilnya mangap2",
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com",Coba hujan karimun wagon r min,@sirapanful,0,Coba hujan karimun wagon r min,coba hujan karimun wagon r min,
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com",Yg ngehujat nyang g punya mobil...😂,@30menitkeplanetmars31,0,Yg ngehujat nyang g punya mobil...,yg ngehujat nyang g punya mobil...,
LWWmzm9gNlA,"Ada Apa Dengan Sigra ?? | Kenapa Mobil Ini Di Hujat , DI Cap Negative , Dibenci ?? | Apa Yang Salah",FUSE BOX,"Business Inquiry / Endorsement
+62 877-8454-5104 | Corewell.id@gmail.com","Sangat aneh dan kurang kerjaan mobil kok dihujat, suka2 orang mampunya dan senangnya pake mobil apa. Kalaupun ada oknum pengendaranya yg oleng ya yg gua bacotin individunya lah. 
Menurut gua malah real SDM rendah yang ngejudge orang cuma dari tipe mobil",@Irfan-j3m3h,0,"Sangat aneh dan kurang kerjaan mobil kok dihujat, suka2 orang mampunya dan senangnya pake mobil apa. Kalaupun ada oknum pengendaranya yg oleng ya yg gua bacotin individunya lah. 
Menurut gua malah real SDM rendah yang ngejudge orang cuma dari tipe mobil","sangat aneh dan kurang kerjaan mobil kok dihujat, suka2 orang mampunya dan senangnya pake mobil apa. kalaupun ada oknum pengendaranya yg oleng ya yg gua bacotin individunya lah. 
menurut gua malah real sdm rendah yang ngejudge orang cuma dari tipe mobil",
