videoId,author,text,publishedAt,likeCount,search_keyword,video_title,cleaned_text,teks_bersih,teks_bersih_lower
cXXsrYLMXQE,@MuhamadMasudOfficial,Bajetku cukup beli mobil tua ...😊,2025-06-21T08:03:43Z,0,Mobil LCGC,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,bajetku beli mobil tua,Bajetku cukup beli mobil tua ...,bajetku cukup beli mobil tua ...
cXXsrYLMXQE,@rikisigalingging3002,"Gua tim mobkas berkualitas, say no to lcgc.",2025-06-21T08:02:10Z,152,Mobil LCGC,Mending Mana ? | Beli Mobil Bekas Atau LCGC Baru ??,gua tim mobkas berkualitas say no to lcgc,"Gua tim mobkas berkualitas, say no to lcgc.","gua tim mobkas berkualitas, say no to lcgc."
562aRopQR54,@wijiutomo-fx7ep,Akumau,2024-04-15T08:13:57Z,0,Mobil LCGC,Toyota Calya 2024 / Mobil LCGC Pilihan Keluarga / 7 seat / Jabodetabek / WA 085893595838 #automobile,akumau,Akumau,akumau
WT3o0644loA,@SyakhilaKhila-wc6vr,Agya Ayla yg baru banyak yg gak suka body belakangnya,2025-01-17T06:06:18Z,0,Mobil LCGC,ALL NEW ASTRA DAIHATSU AYLA tahun 2024 mobil LCGC paling laris &amp; model sporty  #spotify #ayla,agya ayla yg yg gak suka body belakangnya,Agya Ayla yg baru banyak yg gak suka body belakangnya,agya ayla yg baru banyak yg gak suka body belakangnya
ocSbcTBBIVA,@laurenciushpp,"Iya bener bisa segitu, tapi jika realnya duo alya agya cuma  1:13-15 dalkot. Kenapa? karena definisi dalkotnya beda, dalam kota2 kecil emg bisa segituan kayak di video. Tapi kalo ketemu Surabaya/Jakarta, dalkot 1:13-1:15 itu dah bagus bgt. Dgn catatan mobil dipakai harian (bukan weekend saja, krn weekend cenderung sepi) dan nyetir nggak diirit2in, sewajarnya saja. Jadi utk teman2 user mobil2 itu dan konsumsi BBMnya dibawah itu, faktor2 lain juga bisa sangat menentukan, jgn khawatir, tiap daerah dan kota tidak semua kondisinya sama walaupun sama2 nyebutnya dalam kota.",2025-06-03T04:03:04Z,27,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,iya bener segitu realnya duo alya agya dalkot definisi dalkotnya beda kota emg segituan kayak video kalo ketemu surabayajakarta dalkot dah bagus bgt dgn catatan mobil dipakai harian weekend krn weekend cenderung sepi nyetir nggak diiritin sewajarnya utk teman user mobil konsumsi bbmnya dibawah faktor menentukan jgn khawatir daerah kota kondisinya nyebutnya kota,"Iya bener bisa segitu, tapi jika realnya duo alya agya cuma  1:13-15 dalkot. Kenapa? karena definisi dalkotnya beda, dalam kota2 kecil emg bisa segituan kayak di video. Tapi kalo ketemu Surabaya/Jakarta, dalkot 1:13-1:15 itu dah bagus bgt. Dgn catatan mobil dipakai harian (bukan weekend saja, krn weekend cenderung sepi) dan nyetir nggak diirit2in, sewajarnya saja. Jadi utk teman2 user mobil2 itu dan konsumsi BBMnya dibawah itu, faktor2 lain juga bisa sangat menentukan, jgn khawatir, tiap daerah dan kota tidak semua kondisinya sama walaupun sama2 nyebutnya dalam kota.","iya bener bisa segitu, tapi jika realnya duo alya agya cuma  1:13-15 dalkot. kenapa? karena definisi dalkotnya beda, dalam kota2 kecil emg bisa segituan kayak di video. tapi kalo ketemu surabaya/jakarta, dalkot 1:13-1:15 itu dah bagus bgt. dgn catatan mobil dipakai harian (bukan weekend saja, krn weekend cenderung sepi) dan nyetir nggak diirit2in, sewajarnya saja. jadi utk teman2 user mobil2 itu dan konsumsi bbmnya dibawah itu, faktor2 lain juga bisa sangat menentukan, jgn khawatir, tiap daerah dan kota tidak semua kondisinya sama walaupun sama2 nyebutnya dalam kota."
ocSbcTBBIVA,@RenceShunChannel,Wagon r Menangis tidak dimasukkn di video ini😂,2025-07-14T15:21:21Z,0,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,wagon r menangis dimasukkn video,Wagon r Menangis tidak dimasukkn di video ini,wagon r menangis tidak dimasukkn di video ini
ocSbcTBBIVA,@ahsangen182,Karimun kok ga masuk?,2025-07-10T07:56:15Z,0,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,karimun ga masuk,Karimun kok ga masuk?,karimun kok ga masuk?
ocSbcTBBIVA,@sopyansauri3477,Padahal udah ada chanel yg adu ful to ful antara brio sama ignis dan pemenangnya adalah ignis,2025-07-08T14:03:59Z,0,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,udah chanel yg adu ful to ful brio ignis pemenangnya ignis,Padahal udah ada chanel yg adu ful to ful antara brio sama ignis dan pemenangnya adalah ignis,padahal udah ada chanel yg adu ful to ful antara brio sama ignis dan pemenangnya adalah ignis
ocSbcTBBIVA,@Holy_yt_4,Spresso gk dilirik om?,2025-07-04T11:13:14Z,0,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,spresso gk dilirik om,Spresso gk dilirik om?,spresso gk dilirik om?
ocSbcTBBIVA,@alvinsalamander7662,"New agya ayla bagus sii, desain enak dipandang, cuman transmisinya yg kurang menarik utk dibeli yaitu CVT",2025-07-03T12:57:29Z,0,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,new agya ayla bagus sii desain enak dipandang cuman transmisinya yg menarik utk dibeli cvt,"New agya ayla bagus sii, desain enak dipandang, cuman transmisinya yg kurang menarik utk dibeli yaitu CVT","new agya ayla bagus sii, desain enak dipandang, cuman transmisinya yg kurang menarik utk dibeli yaitu cvt"
ocSbcTBBIVA,@kangangga750,Cc kecil pasti irit lah jgn di omong lagi...,2025-07-02T15:44:53Z,0,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,cc irit jgn omong,Cc kecil pasti irit lah jgn di omong lagi...,cc kecil pasti irit lah jgn di omong lagi...
ocSbcTBBIVA,@Kang_HiTech,"LCGC mana enak luar kota capek duduk aja mesin nya ngeden larinya gak ada, makanya saya beli 2
Brio buat dalam kota
Almaz turbo luar kota",2025-07-02T07:04:33Z,0,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,lcgc enak kota capek duduk aja mesin nya ngeden larinya gak beli brio kota almaz turbo kota,"LCGC mana enak luar kota capek duduk aja mesin nya ngeden larinya gak ada, makanya saya beli 2
Brio buat dalam kota
Almaz turbo luar kota","lcgc mana enak luar kota capek duduk aja mesin nya ngeden larinya gak ada, makanya saya beli 2
brio buat dalam kota
almaz turbo luar kota"
ocSbcTBBIVA,@MovieMV04,Suzuki espresso be like : Ehemmm 🥱,2025-06-27T15:27:14Z,0,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,suzuki espresso be like ehemmm,Suzuki espresso be like : Ehemmm ,suzuki espresso be like : ehemmm 
ocSbcTBBIVA,@pshtpencakbokep,Brio harian di ring road1:17,2025-06-27T03:34:20Z,0,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,brio harian ring road,Brio harian di ring road1:17,brio harian di ring road1:17
ocSbcTBBIVA,@akubisa1000,"nemu espresso 24km/L dalam kota, 27km/L tol",2025-06-26T16:18:02Z,1,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,nemu espresso kml kota kml tol,"nemu espresso 24km/L dalam kota, 27km/L tol","nemu espresso 24km/l dalam kota, 27km/l tol"
ocSbcTBBIVA,@kokokjatmiko638,Daihatsu Ayla 1000cc tak masuk kah?,2025-06-24T14:06:14Z,0,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,daihatsu ayla cc masuk kah,Daihatsu Ayla 1000cc tak masuk kah?,daihatsu ayla 1000cc tak masuk kah?
ocSbcTBBIVA,@sabarsubur2064,Nissan irit gak?,2025-06-23T14:21:00Z,0,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,nissan irit gak,Nissan irit gak?,nissan irit gak?
ocSbcTBBIVA,@fun8650,Fj40 & cherokee yg plg irit 😬,2025-06-21T17:48:57Z,0,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,fj cherokee yg plg irit,Fj40 & cherokee yg plg irit ,fj40 & cherokee yg plg irit 
ocSbcTBBIVA,@Ucing244,Suzuki Swift lah,2025-06-21T07:27:02Z,0,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,suzuki swift,Suzuki Swift lah,suzuki swift lah
ocSbcTBBIVA,@masrengez,Karimun Estilo kok gk masuk ?!,2025-06-20T16:12:40Z,0,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,karimun estilo gk masuk,Karimun Estilo kok gk masuk ?!,karimun estilo kok gk masuk ?!
ocSbcTBBIVA,@nxena.m,Espresso ketinggalan bang,2025-06-20T13:26:07Z,0,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,espresso ketinggalan bang,Espresso ketinggalan bang,espresso ketinggalan bang
ocSbcTBBIVA,@ibnusamba3901,Diantara semuanya secara desain yg paling keren menurut ku suzuki ignis sih yg gak keliatan kayak mobil LCGC,2025-06-20T12:28:06Z,0,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,desain yg keren ku suzuki ignis sih yg gak keliatan kayak mobil lcgc,Diantara semuanya secara desain yg paling keren menurut ku suzuki ignis sih yg gak keliatan kayak mobil LCGC,diantara semuanya secara desain yg paling keren menurut ku suzuki ignis sih yg gak keliatan kayak mobil lcgc
ocSbcTBBIVA,@jhepofficial8393,Karimun,2025-06-17T19:28:20Z,0,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,karimun,Karimun,karimun
ocSbcTBBIVA,@anonymoushacker7112,"Espresso lah, ini mobil bentor coba deh admin cari tau.",2025-06-17T12:56:57Z,0,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,espresso mobil bentor coba deh admin cari tau,"Espresso lah, ini mobil bentor coba deh admin cari tau.","espresso lah, ini mobil bentor coba deh admin cari tau."
ocSbcTBBIVA,@rifkilaithsafari2730,Vios,2025-06-16T13:55:27Z,0,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,vios,Vios,vios
ocSbcTBBIVA,@utuhlebong8043,mitsubihi mirage hemat juga,2025-06-16T13:19:38Z,0,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,mitsubihi mirage hemat,mitsubihi mirage hemat juga,mitsubihi mirage hemat juga
ocSbcTBBIVA,@ranggasaud1707,"Karimun wagon r 
Paling irit dr semua y
No debat",2025-06-16T12:27:08Z,0,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,karimun wagon r irit dr y no debat,"Karimun wagon r 
Paling irit dr semua y
No debat","karimun wagon r 
paling irit dr semua y
no debat"
ocSbcTBBIVA,@ranoism100,Ngawur semua,2025-06-15T18:19:51Z,0,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,ngawur,Ngawur semua,ngawur semua
ocSbcTBBIVA,@abdulghanisuryakusuma1672,suzuki spreso gk masuk ya..)?,2025-06-15T12:54:13Z,1,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,suzuki spreso gk masuk ya,suzuki spreso gk masuk ya..)?,suzuki spreso gk masuk ya..)?
ocSbcTBBIVA,@heryand3f670,"Apalah dayaku. Adanya cuma E38 tahun 1997. Bukan sahabat lagi, tapi sakaw kecanduan Pertamina😅",2025-06-15T03:34:03Z,1,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,apalah dayaku e sahabat sakaw kecanduan pertamina,"Apalah dayaku. Adanya cuma E38 tahun 1997. Bukan sahabat lagi, tapi sakaw kecanduan Pertamina","apalah dayaku. adanya cuma e38 tahun 1997. bukan sahabat lagi, tapi sakaw kecanduan pertamina"
ocSbcTBBIVA,@SaintCapri22,"XL7,karimun wagon",2025-06-14T20:42:35Z,2,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,xlkarimun wagon,"XL7,karimun wagon","xl7,karimun wagon"
ocSbcTBBIVA,@ardiwalker2600,"Datsun Go Cakep Body Nya,, Apa Lagi Di Tambahin Spoiler,, Beuh,, Mantep,,",2025-06-13T14:22:20Z,1,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,datsun go cakep body nya tambahin spoiler beuh mantep,"Datsun Go Cakep Body Nya,, Apa Lagi Di Tambahin Spoiler,, Beuh,, Mantep,,","datsun go cakep body nya,, apa lagi di tambahin spoiler,, beuh,, mantep,,"
ocSbcTBBIVA,@agamyanuar8460,Suzuki s presso mana min ko ngga ada 😅,2025-06-12T15:06:50Z,1,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,suzuki s presso min ko ngga,Suzuki s presso mana min ko ngga ada ,suzuki s presso mana min ko ngga ada 
ocSbcTBBIVA,@iqbalramdhani8458,Nissan March jg irit bgt..,2025-06-10T13:09:02Z,1,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,nissan march jg irit bgt,Nissan March jg irit bgt..,nissan march jg irit bgt..
ocSbcTBBIVA,@bobby-dj1ok,sebenarnya bukan boros tapi bbm terlalu mahal😂,2025-06-09T20:07:33Z,1,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,boros bbm mahal,sebenarnya bukan boros tapi bbm terlalu mahal,sebenarnya bukan boros tapi bbm terlalu mahal
ocSbcTBBIVA,@mrlibra9364,Brio irit tpi kalo dibanding agya jelas lebih irit agya. Gue pake brio jd tau,2025-06-09T19:19:24Z,1,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,brio irit tpi kalo dibanding agya irit agya gue pake brio jd tau,Brio irit tpi kalo dibanding agya jelas lebih irit agya. Gue pake brio jd tau,brio irit tpi kalo dibanding agya jelas lebih irit agya. gue pake brio jd tau
ocSbcTBBIVA,@rizkidony6241,Mobil yg Konsumsi bbm 1:40 gada ya min?🗿,2025-06-09T15:19:27Z,1,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,mobil yg konsumsi bbm gada ya min,Mobil yg Konsumsi bbm 1:40 gada ya min?,mobil yg konsumsi bbm 1:40 gada ya min?
ocSbcTBBIVA,@IchsannurSetiawan-r5q,Celerio ganteng bentuknya Timeless jg,2025-06-09T14:41:12Z,1,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,celerio ganteng bentuknya timeless jg,Celerio ganteng bentuknya Timeless jg,celerio ganteng bentuknya timeless jg
ocSbcTBBIVA,@Finzz_AlHa11,Yaris cross terlupakan well,2025-06-09T04:30:32Z,1,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,yaris cross terlupakan well,Yaris cross terlupakan well,yaris cross terlupakan well
ocSbcTBBIVA,@Falco-79,Ignis gak segitu deh dlm kota.. gw prnh pake msh lbh irit brio,2025-06-08T03:56:04Z,1,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,ignis gak segitu deh dlm kota gw prnh pake msh lbh irit brio,Ignis gak segitu deh dlm kota.. gw prnh pake msh lbh irit brio,ignis gak segitu deh dlm kota.. gw prnh pake msh lbh irit brio
ocSbcTBBIVA,@g_roofif,"Gua punya brio ama ignis, tapi enakan pake ignis buat ngantor harian 1x isi / minggu, bini gua pake brio 2x ngisi seminggu, mungkin tergantung cara bawa kalii yaaa, stop/go nya gimana🤣",2025-06-08T00:26:44Z,1,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,gua brio ama ignis enakan pake ignis ngantor harian x isi minggu bini gua pake brio x ngisi seminggu tergantung bawa kalii yaaa stopgo nya gimana,"Gua punya brio ama ignis, tapi enakan pake ignis buat ngantor harian 1x isi / minggu, bini gua pake brio 2x ngisi seminggu, mungkin tergantung cara bawa kalii yaaa, stop/go nya gimana","gua punya brio ama ignis, tapi enakan pake ignis buat ngantor harian 1x isi / minggu, bini gua pake brio 2x ngisi seminggu, mungkin tergantung cara bawa kalii yaaa, stop/go nya gimana"
ocSbcTBBIVA,@guruhmahadasyat,waaah kok gak masuk yaa Daihatsu rocky 1200 cc wkwkwk pdhl dalam kota bisa 16 - 18 luar kota tembus 25 km per liter,2025-06-06T14:26:24Z,0,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,waaah gak masuk yaa daihatsu rocky cc wkwkwk pdhl kota kota tembus km liter,waaah kok gak masuk yaa Daihatsu rocky 1200 cc wkwkwk pdhl dalam kota bisa 16 - 18 luar kota tembus 25 km per liter,waaah kok gak masuk yaa daihatsu rocky 1200 cc wkwkwk pdhl dalam kota bisa 16 - 18 luar kota tembus 25 km per liter
ocSbcTBBIVA,@rikoadi9713,Ertiga si,2025-06-05T05:31:12Z,1,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,ertiga si,Ertiga si,ertiga si
ocSbcTBBIVA,@musikuproject6769,Calya/ sigra sih yg paling juara kalo ngomongin soal irit. 😅,2025-06-05T00:20:45Z,1,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,calya sigra sih yg juara kalo ngomongin irit,Calya/ sigra sih yg paling juara kalo ngomongin soal irit. ,calya/ sigra sih yg paling juara kalo ngomongin soal irit. 
ocSbcTBBIVA,@anggafik,Karimun wagon r kagak masuk min?,2025-06-04T13:41:27Z,1,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,karimun wagon r kagak masuk min,Karimun wagon r kagak masuk min?,karimun wagon r kagak masuk min?
ocSbcTBBIVA,@yadiharyadi8607,Etios juga irit banget,2025-06-04T04:44:55Z,1,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,etios irit banget,Etios juga irit banget,etios juga irit banget
ocSbcTBBIVA,@mynameis3657,Wagon R berapa liter/km nya bang? Pernah coba ga??,2025-06-03T11:58:58Z,1,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,wagon r literkm nya bang coba ga,Wagon R berapa liter/km nya bang? Pernah coba ga??,wagon r berapa liter/km nya bang? pernah coba ga??
ocSbcTBBIVA,@Rafz-d6x,Sekarang yang paling irit tuh tiggo 8 cah bang😊,2025-06-03T03:21:41Z,2,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,irit tuh tiggo cah bang,Sekarang yang paling irit tuh tiggo 8 cah bang,sekarang yang paling irit tuh tiggo 8 cah bang
ocSbcTBBIVA,@hendriromeo6702,Brio dalam kota tuh 14-18 km/L,2025-06-03T03:17:12Z,1,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,brio kota tuh kml,Brio dalam kota tuh 14-18 km/L,brio dalam kota tuh 14-18 km/l
ocSbcTBBIVA,@naufalaflahubaiddillah760,"brio dong,,,
iyah walopun bisa beli tapi pajaknya kadang gak keurus",2025-06-03T00:58:47Z,2,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,brio iyah walopun beli pajaknya kadang gak keurus,"brio dong,,,
iyah walopun bisa beli tapi pajaknya kadang gak keurus","brio dong,,,
iyah walopun bisa beli tapi pajaknya kadang gak keurus"
ocSbcTBBIVA,@dikatasetyawan1923,mitsubishi grandis 2.4 memantau 🗿,2025-06-02T13:10:17Z,1,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,mitsubishi grandis memantau,mitsubishi grandis 2.4 memantau ,mitsubishi grandis 2.4 memantau 
ocSbcTBBIVA,@eskepsp4642,"Jelas yg masuk list, mobil² LCGC Hatchback, secara dimensiny aja kecil membuat bobotny ringan",2025-06-02T13:08:42Z,1,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,yg masuk list mobil lcgc hatchback dimensiny aja bobotny ringan,"Jelas yg masuk list, mobil2 LCGC Hatchback, secara dimensiny aja kecil membuat bobotny ringan","jelas yg masuk list, mobil2 lcgc hatchback, secara dimensiny aja kecil membuat bobotny ringan"
ocSbcTBBIVA,@bayuf.parikesit28998,Calya Sigra gimana om,2025-06-02T13:02:22Z,1,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,calya sigra gimana om,Calya Sigra gimana om,calya sigra gimana om
ocSbcTBBIVA,@Fufu1-b8t,Info nama music di latar belakang dong,2025-06-02T05:18:47Z,1,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,info nama music latar,Info nama music di latar belakang dong,info nama music di latar belakang dong
ocSbcTBBIVA,@auliapoettra3214,Karimun irit bnget...paling irit dari semua,2025-06-01T19:51:29Z,6,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,karimun irit bngetpaling irit,Karimun irit bnget...paling irit dari semua,karimun irit bnget...paling irit dari semua
ocSbcTBBIVA,@danielsaputro877,Lexus,2025-06-01T14:38:21Z,1,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,lexus,Lexus,lexus
ocSbcTBBIVA,@yerivoiz3085,Yg paling irit.. Malah gk laku.. Itulah konoha.. Beli merek,2025-06-01T11:45:26Z,1,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,yg irit gk laku konoha beli merek,Yg paling irit.. Malah gk laku.. Itulah konoha.. Beli merek,yg paling irit.. malah gk laku.. itulah konoha.. beli merek
ocSbcTBBIVA,@abdulhalim1439,Sigra gak masuk bang,2025-06-01T10:59:21Z,1,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,sigra gak masuk bang,Sigra gak masuk bang,sigra gak masuk bang
ocSbcTBBIVA,@firmanautogaleri9676,Celerio 😍,2025-06-01T10:56:51Z,1,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,celerio,Celerio ,celerio 
ocSbcTBBIVA,@phoenix_footage,"Suzuki hanya kalah branding, Tapi untuk kualitas boleh lah di adu sama brand sebelah",2025-06-01T10:34:30Z,7,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,suzuki kalah branding kualitas adu brand sebelah,"Suzuki hanya kalah branding, Tapi untuk kualitas boleh lah di adu sama brand sebelah","suzuki hanya kalah branding, tapi untuk kualitas boleh lah di adu sama brand sebelah"
ocSbcTBBIVA,@yusninurrahman6214,Celerio itu cbu dr importir kl every kyke iklane kurang gencar trs kurang greget buat ngiklanin produsennya😂,2025-06-01T02:22:30Z,5,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,celerio cbu dr importir kl every kyke iklane gencar trs greget ngiklanin produsennya,Celerio itu cbu dr importir kl every kyke iklane kurang gencar trs kurang greget buat ngiklanin produsennya,celerio itu cbu dr importir kl every kyke iklane kurang gencar trs kurang greget buat ngiklanin produsennya
ocSbcTBBIVA,@Absurd_videos,"wajarlah 3 silinder, knp gk sekalian bikin yg 1 silinder 110cc kek suprapit",2025-06-01T02:20:11Z,1,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,wajarlah silinder knp gk bikin yg silinder cc kek suprapit,"wajarlah 3 silinder, knp gk sekalian bikin yg 1 silinder 110cc kek suprapit","wajarlah 3 silinder, knp gk sekalian bikin yg 1 silinder 110cc kek suprapit"
ocSbcTBBIVA,@DianS-f9z,"Revisi tu new Agya
Dalam kota 16-18km/L
Luar kota 29-31,5km/L",2025-05-31T15:35:26Z,1,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,revisi tu new agya kota kml kota kml,"Revisi tu new Agya
Dalam kota 16-18km/L
Luar kota 29-31,5km/L","revisi tu new agya
dalam kota 16-18km/l
luar kota 29-31,5km/l"
ocSbcTBBIVA,@Muhamad_Fairuz_Ramadhan,Ertiga dissel 1300cc nyimak aja😂,2025-05-31T11:32:54Z,1,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,ertiga dissel cc nyimak aja,Ertiga dissel 1300cc nyimak aja,ertiga dissel 1300cc nyimak aja
ocSbcTBBIVA,@fericavano8211,Ada lagi Suzuki Karimun Estilo atau wagon 1000cc irit nya kebangetan,2025-05-31T11:31:15Z,1,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,suzuki karimun estilo wagon cc irit nya kebangetan,Ada lagi Suzuki Karimun Estilo atau wagon 1000cc irit nya kebangetan,ada lagi suzuki karimun estilo atau wagon 1000cc irit nya kebangetan
ocSbcTBBIVA,@Mg.672,Ko jazz gk5 ga masuk sih,2025-05-30T20:38:38Z,1,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,ko jazz gk ga masuk sih,Ko jazz gk5 ga masuk sih,ko jazz gk5 ga masuk sih
ocSbcTBBIVA,@muhammadnashrulistiawan2952,"brio gua mentok di 17,2 km/l",2025-05-30T16:39:26Z,1,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,brio gua mentok kml,"brio gua mentok di 17,2 km/l","brio gua mentok di 17,2 km/l"
ocSbcTBBIVA,@fahmiparamore4484,ANYEEENG MOTOR GUA AJA KALAH IRIT NYA😮,2025-05-30T16:24:00Z,1,Mobil murah,5 Mobil Paling Irit BBM di Indonesia! #mobilirit #mobiliritbbm #mobilmurah #lcgc,anyeeeng motor gua aja kalah irit nya,ANYEEENG MOTOR GUA AJA KALAH IRIT NYA,anyeeeng motor gua aja kalah irit nya
